year,title,published_at,updated_at,category,nominee,artist,workers,img,winner
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Jazz Vocal Album,Loverly,Cassandra Wilson,"Cassandra Wilson, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Cassandra%2BWilson/Cassandra%2520Wilson_1_1_1581619641.jpg?itok=Q2Q4RQd0,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Jazz Instrumental Solo,Be-Bop,,"Terence Blanchard, soloist",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Terence%2BBlanchard/Terence%2520Blanchard_1_1_1581553525.jpg?itok=gNLy5qGf,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"Best Jazz Instrumental Album, Individual or Group",The New Crystal Silence,Chick Corea & Gary Burton,"Gary Burton & Chick Corea, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chick%2BCorea/Chick%2520Corea_1_1_1578385141.jpg?itok=gpVAWwCc,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Large Jazz Ensemble Album,Monday Night Live At The Village Vanguard,The Vanguard Jazz Orchestra,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Vanguard%2BJazz%2BOrchestra/Vanguard%2520Jazz%2520Orchestra_1_1_1581553758.jpg?itok=4V2R7eb6,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Latin Jazz Album,Song For Chico,Arturo O'Farrill & The Afro-Latin Jazz Orchestra,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Arturo%2BO%2527Farrill%2B%2526%2BThe%2BAfro%2BLatin%2BJazz%2BOrchestra/Arturo%2520O%2527Farrill%2520%2526%2520the%2520Afro%2520Latin%2520Jazz%2520Orchestra_1_1_1581554698.jpg?itok=z1qt4IDc,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Gospel Performance,Get Up,Mary Mary,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Mary%2BMary/Mary%2520Mary_1_1_1581552175.jpg?itok=Z9q62Tcg,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Gospel Song,Help Me Believe,,"Kirk Franklin, songwriter (Kirk Franklin)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kirk%2BFranklin/Kirk%2520Franklin_1_1_1594733609.jpg?itok=ZJTAta8d,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Rock Or Rap Gospel Album,Alive And Transported,TobyMac,"Tobymac & Dave Wyatt, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/TobyMac/TobyMac_1_1_1598306051.jpg?itok=SpVwnS-G,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Pop/Contemporary Gospel Album,Thy Kingdom Come,CeCe Winans,"Danny Duncan, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/CeCe%2BWinans/CeCe%2520Winans_1_1_1581629168.jpg?itok=nuNQyGOJ,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"Best Southern, Country, Or Bluegrass Gospel Album",Lovin' Life,Gaither Vocal Band,"The Gaither Vocal Band, producers; Chad Evans & Pete Greene, engineers/mixers",,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Traditional Gospel Album,Down In New Orleans,The Blind Boys Of Alabama,"Chris Goldsmith, producer; Jimmy Hoyson, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Blind%2BBoys%2Bof%2BAlabama/Blind%2520Boys%2520of%2520Alabama_1_1_1575366367.jpg?itok=qYvCJB6l,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Contemporary R&B Gospel Album,The Fight Of My Life,Kirk Franklin,"Kirk Franklin & Harold Martin, producers; Chris Godbey, John Jaszcz, Ryan Moys & Tre Nagella, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kirk%2BFranklin/Kirk%2520Franklin_1_1_1594733609.jpg?itok=ZJTAta8d,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Latin Pop Album,La Vida...Es Un Ratico,Juanes,"Juanes & Gustavo Santaolalla, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Juanes/Juanes_1_1_1596248014.jpg?itok=tCm50Dlr,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Latin Rock Or Alternative Album,45,Jaguares,"Howard Willing, producer; Eduardo del Aguila, David Thoener & Howard Willing, engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Eduardo%2Bdel%2BAguila/Eduardo%2520del%2520Aguila_1_1_1581657327.jpg?itok=it3Y5Bbo,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Latin Urban Album,Los Extraterrestres,Wisin y Yandel,"Victor Martinez & Ernesto Padilla, producers; Mario So, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Wisin%2By%2BYandel/wisin%2520y%2520yandel_1_1_1581560935.jpg?itok=FSq-f57u,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Tropical Latin Album,Señor Bachata,José Feliciano,"Marco Hernández, producer; Carlos Alvarez, Marc Lee, Nelson Reyneri, Jr., Dichens Salcedo & Javier Valverde, engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Carlos%2BAlvarez/Carlos%2520Alvarez_1_1_1575374313.jpg?itok=OOAvTeWU,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Regional Mexican Album,"Amor, Dolor Y Lágrimas: Música Ranchera",Mariachi Los Camperos de Nati Cano,"Daniel Sheehy, producer; Salvador Sandoval, engineer",,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Regional Mexican Album,Canciones De Amor,Mariachi Divas,"Alberto Jimenez Maeda, producer; Alberto Jimenez Maeda & Gilberto Morales, engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Mariachi%2BDivas%2BDe%2BCindy%2BShea/Mariachi%2520Divas%2520de%2520Cindy%2520Shea_1_1_1581557400.jpg?itok=wsySZtbw,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Tejano Album,Viva La Revolucion,Ruben Ramos & The Mexican Revolution,"Randy Caballero & Gilbert Velasquez, engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Randy%2BCaballero/Randy%2520Caballero_1_1_1581651502.jpg?itok=5wrc2bTr,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Norteño Album,Raíces,Los Tigres Del Norte,"Los Tigres Del Norte, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Los%2BTigres%2BDel%2BNorte/Los%2520Tigres%2520del%2520Norte_1_1_1597052764.jpg?itok=xZ2kx4C0,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Banda Album,No Es De Madera,Joan Sebástian,"Joan Sebastian, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Joan%2BSebastian/Joan%2520Sebastian_1_1_1575363475.jpg?itok=t94zHm_l,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Traditional Blues Album,One Kind Favor,B.B. King,"T Bone Burnett, producer; Mike Piersante, engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/bbking-spotlight-166779471.png?itok=TaNC-gCJ,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Contemporary Blues Album,City That Care Forgot,Dr. John And The Lower 911,"Jeff Jones ""The Jedi Master"", producer; Chris Finney, engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dr.%2BJohn/Dr.%2520John_1_1_1578385151.jpg?itok=crgtmith,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Traditional Folk Album,At 89,Pete Seeger,"David Bernz, Jim Musselman & Pete Seeger, producers; Jonathon Dickau, engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Pete%2BSeeger/Pete%2520Seeger_1_1_1592492662.jpg?itok=a5mlzrMI,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Contemporary Folk/Americana Album,Raising Sand,Robert Plant & Alison Krauss,"T Bone Burnett, producer; Mike Piersante, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Robert%2BPlant/Robert%2520Plant_1_1_1591112980.jpg?itok=6LLLbn4I,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Native American Music Album,Come To Me Great Mystery - Native American Healing Songs,(Various Artists),"Thomas A. Wasinger, producer; Thomas A. Wasinger, engineer",,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Hawaiian Music Album,Ikena,Tia Carrere & Daniel Ho,"Daniel Ho & Amy Ku'uleialoha Stillman, producers; Daniel Ho, engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Tia%2BCarrere/Tia%2520Carrere_1_1_1581623924.jpg?itok=T_aOBhjV,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Zydeco Or Cajun Music Album,Live At The 2008 New Orleans Jazz & Heritage Festival,BeauSoleil & Michael Doucet,"Woods Drinkwater & Eli Kelly, engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Michael%2BDoucet/Michael%2520Doucet_1_1_1597164949.jpg?itok=N16lwGtn,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Reggae Album,Jah Is Real,Burning Spear,,,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Traditional World Music Album,Ilembe: Honoring Shaka Zulu,Ladysmith Black Mambazo,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ladysmith%2BBlack%2BMambazo/Ladysmith%2520Black%2520Mambazo_1_1_1585147865.jpg?itok=GRzbQUPR,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Contemporary World Music Album,Global Drum Project,"Mickey Hart, Zakir Hussain, Sikiru Adepoju & Giovanni Hidalgo","Mickey Hart & Zakir Hussain, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Mickey%2BHart/Mickey%2520Hart_1_1_1581555448.jpg?itok=Ry7qjabP,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Polka Album,Let The Whole World Sing,Jimmy Sturr And His Orchestra,"Joseph Donofrio, Kenneth R. Irwin & Tom Pick, producers; Joseph Donofrio, Kenneth R. Irwin, Dave Kowalski & Tom Pick, engineers; Mark Capps, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dave%2BKowalski/Dave%2520Kowalski_1_1_1581612682.jpg?itok=FaBZYMZ8,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Musical Album For Children,Here Come The 123s,They Might Be Giants,"Pat Dillett & They Might Be Giants, producers; They Might Be Giants (Marty Beller, John Flansburgh, John Linnell, Dan Miller & Daniel Weinkauf)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/They%2BMight%2BBe%2BGiants/They%2520Might%2520Be%2520Giants_1_1_1594669699.jpg?itok=Q9qBWA5t,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Spoken Word Album For Children,Yes To Running! Bill Harley Live,Bill Harley,"Daniel P. Dauterive & Bill Harley, producers",,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"Best Spoken Word Album (Includes Poetry, Audio Books & Story Telling)",An Inconvenient Truth (Al Gore),"Beau Bridges, Cynthia Nixon & Blair Underwood","Elisa Shokoff, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Blair%2BUnderwood/Blair%2520Underwood_1_1_1581635889.jpg?itok=75yN-UyH,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Comedy Album,It's Bad For Ya,George Carlin,"George Carlin, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/George%2BCarlin/George%2520Carlin_1_1_1581556826.jpg?itok=nNDxviTK,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Musical Show Album,In The Heights,,"Lin-Manuel Miranda, composer & lyricist; Kurt Deutsch, Alex Lacamoire, Andres Levin, Lin-Manuel Miranda, Joel W. Moss & Bill Sherman, producers; Tim Latham & Joel W. Moss, engineers (Original Broadway Cast With Lin-Manuel Miranda And Others)",,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"Best Compilation Soundtrack Album For Motion Picture, Television Or Other Visual Media",Juno,(Various Artists),"Peter Afterman, Jason Reitman & Margaret Yen, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jason%2BReitman/Jason%2520Reitman_1_1_1597178890.jpg?itok=DiK1P1i5,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"Best Score Soundtrack Album For Motion Picture, Television Or Other Visual Media",The Dark Knight,,"James Newton Howard & Hans Zimmer, composers; Lorne Balfe, Alex Gibson, James Newton Howard & Hans Zimmer, producers (Hans Zimmer & James Newton Howard)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/James%2BNewton%2BHoward/James%2520Newton%2520Howard_1_1_1597163052.jpg?itok=Cq1aYC-F,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"Best Song Written For Motion Picture, Television Or Other Visual Media",Down To Earth (From Wall-E),"Peter Gabriel & Thomas Newman, songwriters (Peter Gabriel)",,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Peter%2BGabriel/Peter%2520Gabriel_1_1_1578385513.jpg?itok=VLWBd0XU,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Instrumental Composition,The Adventures Of Mutt,,"John Williams, composer (John Williams)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BWilliams/John%2520Williams_1_1_1597170495.jpg?itok=GsnrkP98,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Instrumental Arrangement,Define Dancing,,"Peter Gabriel & Thomas Newman, arrangers (Thomas Newman)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Peter%2BGabriel/Peter%2520Gabriel_1_1_1578385513.jpg?itok=VLWBd0XU,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Instrumental Arrangement Accompanying Vocalist(s),Here's That Rainy Day,,"Nan Schwartz, arranger (Natalie Cole)",,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Recording Package,Death Magnetic,,"Bruce Duckworth, Sarah Moffat & David Turner, art directors (Metallica)",,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Boxed Or Special Limited Edition Package,In Rainbows,,"Stanley Donwood, Mel Maxwell & Christiaan Munro, art directors (Radiohead)",,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Album Notes,Kind Of Blue: 50th Anniversary Collector's Edition,,"Francis Davis, album notes writer (Miles Davis)",,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Historical Album,Art Of Field Recording Volume I: Fifty Years Of Traditional American Music Documented By Art Rosenbaum,,"Steven Ledbetter & Art Rosenbaum, compilation producers; Michael Graves, mastering engineer (Various Artists)",,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"Best Engineered Album, Non-Classical",Consolers Of The Lonely,,"Joseph Chiccarelli, Vance Powell & Jack White, engineers (The Raconteurs)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jack%2BWhite/Jack%2520White_1_1_1578384853.jpg?itok=cFBueuG3,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"Producer Of The Year, Non-Classical",Rick Rubin,,,,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"Best Remixed Recording, Non-Classical",Electric Feel (Justice Remix),,"Justice, remixers (MGMT)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Justice/Justice_1_1_1575363094.jpg?itok=NoZFQoef,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Surround Sound Album,Mussorgsky: Pictures At An Exhibition; Night On Bald Mountain; Prelude To Khovanshchina,,"Michael J. Bishop, surround mix engineer; Michael J. Bishop, surround mastering engineer; Robert Woods, surround producer (Paavo Järvi & Cincinnati Symphony Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/robert_woods_spotlight_2240326.png?itok=L6ELbWWF,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"Best Engineered Album, Classical",Traditions And Transformations: Sounds Of Silk Road Chicago,,"David Frost, Tom Lazarus & Christopher Willis, engineers (Miguel Harth-Bedoya, Alan Gilbert, Silk Road Ensemble, Wu Man, Yo-Yo Ma & Chicago Symphony Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/David%2BFrost/David%2520Frost_1_1_1581561453.jpg?itok=SLeIAd03,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,"Producer Of The Year, Classical",David Frost,,,,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Classical Album,Weill: Rise And Fall Of The City Of Mahagonny,,"James Conlon, conductor; Anthony Dean Griffey, Patti LuPone & Audra McDonald, artists; Fred Vogler, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/James%2BConlon/James%2520Conlon_1_1_1581619598.jpg?itok=I9ryTRFc,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Orchestral Performance,Shostakovich: Symphony No. 4,,"Bernard Haitink, conductor; James Mallinson, producer; Christopher Willis, engineer (Chicago Symphony Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bernard%2BHaitink/Bernard%2520Haitink_1_1_1581558203.jpg?itok=byprycUu,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Opera Recording,Weill: Rise And Fall Of The City Of Mahagonny,,"James Conlon, conductor; Fred Vogler, producer; Anthony Dean Griffey, Patti LuPone & Audra McDonald, soloists (Los Angeles Opera Chorus; Los Angeles Opera Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/James%2BConlon/James%2520Conlon_1_1_1581619598.jpg?itok=I9ryTRFc,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Choral Performance,Symphony Of Psalms,,"Simon Halsey, chorus master; Simon Rattle, conductor; Stephen Johns, producer; Mike Clements, engineer (Rundfunkchor Berlin; Berliner Philharmoniker)",,True
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,Best Instrumental Soloist(s) Performance (with Orchestra),Schoenberg/Sibelius: Violin Concertos,,"Hilary Hahn; Sid McLauchlan & Arend Prohmann, producers; Stephan Flock, engineer/mixer (Swedish Radio Symphony Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Hilary%2BHahn/Hilary%2520Hahn_1_1_1581554020.jpg?itok=M3S8uHN7,True
